event_id,ticker,stock_name,event_anchor_at,event_start_at,event_end_at,mention_count,channel_count,channels,market,market_cap_krw,market_data_status,mention_session,baseline_avg_volume,baseline_median_volume,baseline_active_days,event_active_days,event_max_volume_ratio,event_volume_robust_z,event_peak_return_pct,event_peak_abnormal_return_pct,post_data_status,post_observation_days,post_relative_return_pct,post_max_drawdown_pct,market_event_date,news_status,article_count,near_event_article_count,baseline_article_count,news_concentrated,similar_article_count,press_release_expression_observed,distinct_press,has_cp_source,low_tier_targeted_count,roundup_count,low_tier_ratio,press_basis_summary,low_tier_ratio_note,disclosure_status,disclosure_count,material_disclosure_observed,material_disclosure_count,volume_ratio_anomaly,volume_robust_z_anomaly,volume_concentrated,price_concentrated,post_underperformed,post_large_drawdown,multi_source_concentrated,low_tier_targeted_concentration,single_low_tier,low_tier_ratio_borderline,pattern_status,reason_badges
EVT-D42DD6FE1E,459550,알트,2026-06-08 07:02:55+09:00,2026-06-08 07:02:55+09:00,2026-06-08 07:02:55+09:00,1,1,crioppstockfree,KOSDAQ,25725176220,확인,장전,861228.4,393998.0,15,3,66.91722800623353,9.328002535525261,7.561235356762519,16.6440732323461,15거래일 관찰 완료,15,-37.44289622238429,-41.48514851485149,2026-06-08,기사 미확인,0,0,0,False,0,False,0,False,0,0,0.0,,"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰; 뉴스: 기사 미확인
EVT-699D9C99AC,001000,신라섬유,2026-06-08 10:00:30+09:00,2026-06-08 10:00:30+09:00,2026-06-10 20:26:01+09:00,9,3,crioppstockfree; mbngoldcsi; numt7777,KOSDAQ,21024349640,확인,장중,49034.73333333333,38344.0,15,3,134.89523784686,7.037995027576386,29.96794871794872,39.05078659353231,15거래일 관찰 완료,15,-24.43511948910061,-23.42786683107275,2026-06-08,확인,27,16,2,False,0,True,18,True,1,5,0.7407407407407407,"네이버 인링크(CP) 관측(oid=081) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-8FB3191EFF,049120,파인디앤씨,2026-06-08 10:00:30+09:00,2026-06-08 10:00:30+09:00,2026-06-08 11:00:33+09:00,2,1,numt7777,KOSDAQ,21150317685,확인,장중,43109.33333333334,43267.0,15,3,26.37490466175145,9.201496170155202,22.34042553191489,27.40905806852556,15거래일 관찰 완료,15,-8.827157871297997,-35.59602649006622,2026-06-08,확인,35,3,8,False,0,True,24,True,2,6,0.5714285714285714,"네이버 인링크(CP) 관측(oid=011) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=031) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=293) · 네이버 인링크(CP) 관측(oid=366) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,True,True,True,True,False,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-7FBEA411B1,417860,오브젠,2026-06-08 11:00:33+09:00,2026-06-08 11:00:33+09:00,2026-06-10 20:25:36+09:00,8,3,crioppstockfree; mbngoldcsi; numt7777,KOSDAQ,27864883520,확인,장중,390186.9333333333,42580.0,15,3,69.78985439173321,5.334299114669617,33.04761904761904,39.08283787558359,15거래일 관찰 완료,15,-46.28197793275313,-49.82104509663565,2026-06-08,확인,75,25,42,False,7,True,36,True,4,17,0.6,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=009) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=016) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=025) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=088) · 네이버 인링크(CP) 관측(oid=092) · 네이버 인링크(CP) 관측(oid=243) · 네이버 인링크(CP) 관측(oid=277) · 네이버 인링크(CP) 관측(oid=366) · 네이버 인링크(CP) 관측(oid=374) · 네이버 인링크(CP) 관측(oid=658) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",캐시 범위 부족,0,False,0,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 캐시 범위 부족
EVT-CA26A445D9,291230,엔피,2026-06-08 20:35:54+09:00,2026-06-08 20:35:54+09:00,2026-06-10 20:26:01+09:00,3,1,mbngoldcsi,KOSDAQ,26060603025,확인,장후,159864.8,123608.0,15,3,57.08732444501974,10.22553163348678,11.90108191653787,7.485848043004028,15거래일 관찰 완료,15,-25.10005781767263,-47.51381215469613,2026-06-09,기사 미확인,0,0,0,False,0,False,0,False,0,0,0.0,,"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 미확인; 뉴스: 기사 미확인
EVT-AA7DC2A2AD,115610,이미지스,2026-06-08 20:36:42+09:00,2026-06-08 20:36:42+09:00,2026-06-10 12:00:27+09:00,8,3,crioppstockfree; mbngoldcsi; numt7777,KOSDAQ,15801694153,확인,장후,128545.7333333333,133836.0,15,3,53.6345228488598,11.53975972472197,30.07159904534607,23.58272557580164,15거래일 관찰 완료,15,-35.033091300931,-43.28828828828829,2026-06-09,확인,39,19,7,False,0,True,22,True,2,3,0.717948717948718,"네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=215) · 네이버 인링크(CP) 관측(oid=374) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-4B342E0574,328380,솔트웨어,2026-06-09 10:00:32+09:00,2026-06-09 10:00:32+09:00,2026-06-12 07:02:54+09:00,19,3,crioppstockfree; mbngoldcsi; numt7777,KOSDAQ,17234175825,확인,장중,46958.66666666666,42133.0,15,3,63.55737782735623,16.48429282489103,68.84615384615384,64.43091997262,15거래일 관찰 완료,15,-17.59426929181721,-41.23006833712984,2026-06-09,확인,44,28,9,False,0,True,19,True,2,9,0.7272727272727273,"네이버 인링크(CP) 관측(oid=016) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=138) · 네이버 인링크(CP) 관측(oid=293) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,6,False,0,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-96DA069379,002680,한탑,2026-06-09 12:00:21+09:00,2026-06-09 12:00:21+09:00,2026-06-10 20:26:01+09:00,2,2,mbngoldcsi; numt7777,KOSDAQ,17871187635,확인,장중,144359.5333333333,56962.0,15,3,45.79338857483937,11.28396290557485,29.91689750692521,23.72635339298936,15거래일 관찰 완료,15,-14.9211387484226,-20.25586353944563,2026-06-09,확인,44,16,17,False,2,True,27,True,1,4,0.8636363636363636,"네이버 인링크(CP) 관측(oid=005) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=658) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-D3E522737B,009620,삼보산업,2026-06-09 12:00:21+09:00,2026-06-09 12:00:21+09:00,2026-06-09 13:00:18+09:00,2,1,numt7777,KOSDAQ,13384354768,확인,장중,315057.8666666666,291803.0,15,3,8.568239531464721,3.252903636938977,19.23076923076923,14.81553535723539,15거래일 관찰 완료,15,16.44583590213414,-31.14942528735633,2026-06-09,확인,54,2,8,False,0,True,28,True,4,6,0.8148148148148148,"네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=081) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,True,False,True,True,False,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; 코스닥 대비 단기 초과상승; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-B27EB69448,355390,크라우드웍스,2026-06-09 15:04:57+09:00,2026-06-09 15:04:57+09:00,2026-06-11 20:56:21+09:00,13,4,FastStockNews; crioppstockfree; mbngoldcsi; numt7777,KOSDAQ,23700395592,확인,장중,459848.6,196420.0,15,3,8.775893493534264,3.924334275302146,25.40322580645162,16.0175621498392,15거래일 관찰 완료,15,-26.76844981215157,-44.98392282958199,2026-06-09,기사 미확인,0,0,0,False,0,False,0,False,0,0,0.0,,"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,2,False,0,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 확인; 뉴스: 기사 미확인
EVT-C7E82A3867,083660,CSA 코스믹,2026-06-09 20:23:31+09:00,2026-06-09 20:23:31+09:00,2026-06-12 15:00:30+09:00,23,3,crioppstockfree; mbngoldcsi; numt7777,KOSDAQ,24526966090,확인,장후,834003.1333333333,647518.0,15,3,8.031693327444179,3.354020297350552,119.4444444444445,113.1167561585206,15거래일 관찰 완료,15,10.03355376483587,-43.18181818181818,2026-06-10,확인,67,11,0,True,0,True,24,True,4,13,0.746268656716418,"네이버 인링크(CP) 관측(oid=028) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=293) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,5,True,4,True,False,True,True,False,True,True,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; 코스닥 대비 단기 초과상승; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 언급 시점 뉴스 집중; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-9DA5AEE973,438700,버넥트,2026-06-10 10:00:27+09:00,2026-06-10 10:00:27+09:00,2026-06-10 15:00:24+09:00,6,1,numt7777,KOSDAQ,18344488940,확인,장중,33069.8,28233.0,15,3,50.19438246024156,9.132394375473252,30.0,31.67181574895898,15거래일 관찰 완료,15,-29.76577733884306,-37.4247491638796,2026-06-10,확인,26,17,8,False,0,True,17,True,1,5,0.7692307692307693,"네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=081) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-F927D4AA00,389680,유디엠텍,2026-06-10 11:00:30+09:00,2026-06-10 11:00:30+09:00,2026-06-12 08:48:50+09:00,10,4,crioppstockfree; jeilstock; mbngoldcsi; numt7777,KOSDAQ,13945481468,확인,장중,144116.6666666667,93713.0,15,3,52.75237160265918,5.942513815648266,29.80769230769231,31.4795080566513,15거래일 관찰 완료,15,-35.73282800154589,-40.55555555555556,2026-06-10,확인,39,18,7,False,0,True,21,True,2,4,0.717948717948718,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=011) · 네이버 인링크(CP) 관측(oid=018) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-21E3B990B2,073190,듀오백,2026-06-11 07:02:08+09:00,2026-06-11 07:02:08+09:00,2026-06-11 15:00:21+09:00,2,2,crioppstockfree; numt7777,KOSDAQ,8616988800,확인,장전,56742.4,31501.0,15,3,64.12272626265833,3.916076968071363,74.32624113475177,65.66741364927948,15거래일 관찰 완료,15,-0.585190640068511,-42.33226837060703,2026-06-11,확인,67,16,0,True,0,True,28,True,2,10,0.582089552238806,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=277) · 네이버 인링크(CP) 관측(oid=366) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,False,0,True,True,True,True,False,True,True,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 언급 시점 뉴스 집중; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-22ECC3297C,195500,마니커에프앤지,2026-06-11 10:00:29+09:00,2026-06-11 10:00:29+09:00,2026-06-12 15:00:30+09:00,11,4,crioppstockfree; mbngoldcsi; numt7777; selfstudyview,KOSDAQ,25836426000,확인,장중,78660.66666666667,71601.0,15,3,56.12495635535817,8.914708604453141,29.82652490207052,25.06627144221742,15거래일 관찰 완료,15,-17.62855760287531,-31.55172413793104,2026-06-11,확인,59,36,8,False,2,True,31,True,9,3,0.6610169491525424,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=277) · 네이버 인링크(CP) 관측(oid=366) · 네이버 인링크(CP) 관측(oid=421) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,True,True,True,True,True,True,False,False,False,False,주의 패턴 관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
